Now,Tue Feb 21 2023 10:20:00 GMT+0000 (Greenwich Mean Time)
Post URL,https://www.tiktok.com/@jordi.koalitic/video/6833811458447510789
Publisher Nickname,@Jordi.koalitic
Publisher @,jordi.koalitic
Publisher URL,https://www.tiktok.com/@jordi.koalitic
Publish Time,2-6-2020
Post Likes,11.6M
Post Shares,N/A
Description,"#blacklivesmatter 1 or 2 ? 👆🏼 #endracism #justice #photomagic #jordikoalitic"
Number of 1st level comments,1316
Number of 2nd level comments,406
"Total Comments (actual, in this list, rendered in the comment section; needs all comments to be loaded!)",1722
Total Comments (which TikTok tells you; it's too high most of the time when dealing with many comments OR way too low because TikTok limits the number of comments to prevent scraping),122.8K
Difference,1600
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
1,"Joker1298","fisharethebest0",https://www.tiktok.com/@fisharethebest0,"B-rave✊🏽
L-oving🖤
A-stonishing✊🏾
C-aring🖤
15,"✨✨✨✨💞💞💞💞💋💋💋💋","hisisters893",https://www.tiktok.com/@hisisters893,"I love all your pictures ✊🏻✊🏼✊🏽✊🏾✊🏿❤️",2-6-2020,23,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/76e8e808300e953e9c6ff6389d404c7c~c5_100x100.jpg?x-expires=1677060000&x-signature=HeYMjf5a4yhM3OEUhaCj4ZhD3jM%3D",Yes,"piss",0
16,"Arrianna✨","lillll.shawty",https://www.tiktok.com/@lillll.shawty,"Both ✊🏻✊🏼✊🏽✊🏾✊🏿❤️",2-6-2020,20,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/2b1432b4bc367a31c31fb347913ec7aa~c5_100x100.jpg?x-expires=1677060000&x-signature=GrLIH8EK7GOEu3hDQFQAJ53X1Vs%3D",Yes,"piss",0
17,"meganhbolton ","meganhbolton",https://www.tiktok.com/@meganhbolton,"I LOVE THIS SO MUCH, SO CREATIVE❤️",3-6-2020,15.3K,"https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1656563337955333~c5_100x100.jpg?x-expires=1677060000&x-signature=kEommD8qfuIWtz5CYGI2%2B81C45s%3D",No,---,3
18,"fabezoe","fabezoe",https://www.tiktok.com/@fabezoe,"YES",3-6-2020,14,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/67cd3132733bffc2ef5a9ccd07b4ca80~c5_100x100.jpg?x-expires=1677060000&x-signature=wFWzT25uh0GIoPqAHFZjObb07LI%3D",Yes,"meganhbolton ",0
19,".","ipookis",https://www.tiktok.com/@ipookis,"Yes",12-8-2020,4,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/949649dba006285f446ecd60ef1bced1~c5_100x100.jpg?x-expires=1677060000&x-signature=VxPDy5JfcyCJ09llAfMOH%2BEBXds%3D",Yes,"meganhbolton ",0
20,"kaira 🪩",".k.a.i.r.a",https://www.tiktok.com/@.k.a.i.r.a,"Hi Megan!",3-6-2020,2,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e87ae9b0390575a5f1be763ec1ef3fe5~c5_100x100.jpg?x-expires=1677060000&x-signature=s08KFFtYL7tRzGPV0gvsdpAdejY%3D",Yes,"meganhbolton ",0
21,"hannah zuñiga","hannahzuniga",https://www.tiktok.com/@hannahzuniga,"omg this is art",3-6-2020,6297,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/81df77c3b1965e4aab61fcf66849c92b~c5_100x100.jpg?x-expires=1677060000&x-signature=xKquVJAW9NGFD8K%2Ft2KvdP%2FFUoA%3D",No,---,3
22,"hannah zuñiga","hannahzuniga",https://www.tiktok.com/@hannahzuniga,"woth a powerful meaning behind it",3-6-2020,2870,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/81df77c3b1965e4aab61fcf66849c92b~c5_100x100.jpg?x-expires=1677060000&x-signature=xKquVJAW9NGFD8K%2Ft2KvdP%2FFUoA%3D",Yes,"hannah zuñiga",0
23,"K","danlelig",https://www.tiktok.com/@danlelig,"Woth",22-6-2020,0,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1ab00837eb6645764f2f97025585392b~c5_100x100.jpg?x-expires=1677060000&x-signature=AQ6pjtmFN90AS7rg4hHGfZywqoE%3D",Yes,"hannah zuñiga",0
24,"Kevin","melton_kevin",https://www.tiktok.com/@melton_kevin,"What’s the message? Just curious",15-7-2021,0,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f9faa3fb789cf4e70211e196fd5c1614~c5_100x100.jpg?x-expires=1677060000&x-signature=PNBykuBQD%2Bjvt2p%2FMJGrFi5FKIw%3D",Yes,"hannah zuñiga",0
25,"Connor H","connor.th",https://www.tiktok.com/@connor.th,"I think putting WHITE hands is a little excessive",3-6-2020,4247,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/036a4167e012fd1548c0c7dc26d69335~c5_100x100.jpg?x-expires=1677060000&x-signature=5yMLjQcljMxd%2FSg1shl3o4zEMxY%3D",No,---,3
26,"rex","xxavvierr",https://www.tiktok.com/@xxavvierr,"No not at all",3-6-2020,1770,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4ad36c148708b63be48ef14e88a26963~c5_100x100.jpg?x-expires=1677060000&x-signature=eTrYFZLXyvtWDCHBwzk9sSL8XXQ%3D",Yes,"Connor H",0
27,"Will Hagberg","will_hagberg14",https://www.tiktok.com/@will_hagberg14,"Ya kinda",3-6-2020,388,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bff6ed027f7fbee090ab6c4bae311696~c5_100x100.jpg?x-expires=1677060000&x-signature=ExhwfGMpkotLIL%2FPytErU5VSDpg%3D",Yes,"Connor H",0
28,"rex","xxavvierr",https://www.tiktok.com/@xxavvierr,"No not at all",3-6-2020,741,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4ad36c148708b63be48ef14e88a26963~c5_100x100.jpg?x-expires=1677060000&x-signature=eTrYFZLXyvtWDCHBwzk9sSL8XXQ%3D",Yes,"Connor H",0
29,"Sueshi","su3sh1",https://www.tiktok.com/@su3sh1,"2! 2 shows how she is fighting for herself and that's beautiful",2-6-2020,3257,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/670f407015677a62d742b7fcd0111d4b~c5_100x100.jpg?x-expires=1677060000&x-signature=LWzR2p1%2FjUcquoZVXUyLMPpTQng%3D",No,---,3
30,"@Jordi.koalitic · Creator","jordi.koalitic",https://www.tiktok.com/@jordi.koalitic,"Thanks ❤️",2-6-2020,1312,"https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1655607938404357~c5_100x100.jpeg?x-expires=1677146400&x-signature=bp0aD8ht8F1V44APVQ%2FtfyyJhJU%3D",Yes,"Sueshi",0
31,"🅱️eter","therealapeman",https://www.tiktok.com/@therealapeman,"1",2-6-2020,3,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/960b7641d37d67d817293d7c0ef0d76a~c5_100x100.jpg?x-expires=1677060000&x-signature=aWXuks9trmjjF%2Fgj373Sl391XL8%3D",Yes,"Sueshi",0
32,"yum❕","yumisyuo",https://www.tiktok.com/@yumisyuo,"I like both!",3-6-2020,6,"https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/32d411d479bd959b9a6840b5a810ca80~c5_100x100.jpg?x-expires=1677060000&x-signature=3BbwApijgJJiITbSl8YIFwzfbiU%3D",Yes,"Sueshi",0
33,"victorin","victorin.mrt",https://www.tiktok.com/@victorin.mrt,"WE ARE ALL THE SAME INSIDE ✊✊🏻✊🏼✊🏽✊🏾✊🏿❤️💖💗",2-6-2020,3102,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf59c9a9a84c31f620668f4abcb3c4a3~c5_100x100.jpg?x-expires=1677060000&x-signature=XZhL4R52Ot%2BR7puQgEPivL2i%2Fxo%3D",No,---,3
34,"@Jordi.koalitic · Creator","jordi.koalitic",https://www.tiktok.com/@jordi.koalitic,"Yess ✊🏿❤️",2-6-2020,1385,"https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1655607938404357~c5_100x100.jpeg?x-expires=1677146400&x-signature=bp0aD8ht8F1V44APVQ%2FtfyyJhJU%3D",Yes,"victorin",0
35,"Bea_beautiful lady","bea_beautiful003",https://www.tiktok.com/@bea_beautiful003,"Both",3-6-2020,4,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/e8a9a24c492fdb425b0978089d0536ef~c5_100x100.jpg?x-expires=1677060000&x-signature=dLn0CRVIyBUGO4ARNKXON%2FZbcq8%3D",Yes,"victorin",0
36,"Weliiii gowww","itsmeluigimariobros",https://www.tiktok.com/@itsmeluigimariobros,"✊✊🏻✊🏼✊🏽✊🏾✊🏿❤️❤️❤️❤️non au raciste on est tous pareil on a le même sang ✊🏾🩸",3-6-2020,1,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b655938f8e39949cff1fa292093a0a70~c5_100x100.jpg?x-expires=1677060000&x-signature=PACauZt7q%2BiC608oDrZ%2FdEnWKo4%3D",Yes,"victorin",0
37,"chisalac","chisala.c",https://www.tiktok.com/@chisala.c,"Beautiful",2-6-2020,3014,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ed55406dec349b452861bd8a0396631b.jpg?x-expires=1677060000&x-signature=O9nH8A6ROoiGihcg%2BCvHyfCdm0U%3D",No,---,3
38,"bear house","beaarhouse",https://www.tiktok.com/@beaarhouse,"Audition for us!🌻 we are gonna grow so fast! Audition before someone else gets picked!💘🍭",4-6-2020,2,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/c1da002caaae935fb035b7faf6b4c237~c5_100x100.jpg?x-expires=1677060000&x-signature=fLfK6SmYxdDEjiuw84P4ICM6F1M%3D",Yes,"chisalac",0
39,"chisalac","chisala.c",https://www.tiktok.com/@chisala.c,"I audition? Ok, how?",4-6-2020,0,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ed55406dec349b452861bd8a0396631b.jpg?x-expires=1677060000&x-signature=O9nH8A6ROoiGihcg%2BCvHyfCdm0U%3D",Yes,"chisalac",0
40,"bear house","beaarhouse",https://www.tiktok.com/@beaarhouse,"look at our video",4-6-2020,0,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/c1da002caaae935fb035b7faf6b4c237~c5_100x100.jpg?x-expires=1677060000&x-signature=fLfK6SmYxdDEjiuw84P4ICM6F1M%3D",Yes,"chisalac",0
41,"The Six Masked Souls","_themaskedsoul_",https://www.tiktok.com/@_themaskedsoul_,"Nice photos. Why cant it be Human lives matter? Everyone matters regardless of color religion or gender. We are all human at the end of the day.",2-6-2020,2562,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/b6fa2677ac250b4b0c8949b8a3e940bc~c5_100x100.jpg?x-expires=1677060000&x-signature=8fcqcHpJq%2Buzb2YoAoT9H%2BcV31g%3D",No,---,3
42,"✭Jinx✭","spilt_spooky_milk",https://www.tiktok.com/@spilt_spooky_milk,"Everyone does matter, but not everyone is treated like they matter",14-6-2020,896,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e0796d8ebec253072517d1e16be9b2e~c5_100x100.jpg?x-expires=1677060000&x-signature=pS27eaz6ofZlnd24qOg4ikM25kc%3D",Yes,"The Six Masked Souls",0
43,"Maalik Lamar","maaliklamar",https://www.tiktok.com/@maaliklamar,"Exactly",14-7-2020,170,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ced82ec07ba741e458b6758312c12610~c5_100x100.jpg?x-expires=1677060000&x-signature=9iNaZ3ierwKSNqfXjJhhN1a9vEU%3D",Yes,"The Six Masked Souls",0
44,"✭Jinx✭","spilt_spooky_milk",https://www.tiktok.com/@spilt_spooky_milk,"They do, but it’s not for their skin color. BLM",18-7-2020,239,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e0796d8ebec253072517d1e16be9b2e~c5_100x100.jpg?x-expires=1677060000&x-signature=pS27eaz6ofZlnd24qOg4ikM25kc%3D",Yes,"The Six Masked Souls",0
45,"charliqt 💖","styledamellio",https://www.tiktok.com/@styledamellio,"I love them both 🥺✌️",2-6-2020,2893,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/9a91f74ac182019bf34c0683e51e7e60~c5_100x100.jpg?x-expires=1677060000&x-signature=LOp9gxN0dCFjQH2IztmgHnSALX4%3D",No,---,3
46,"AngelCross","0megaprodigy",https://www.tiktok.com/@0megaprodigy,"your name lol",2-6-2020,23,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/80c35f48f453a09c7cde74e21932a5f5~c5_100x100.jpg?x-expires=1677060000&x-signature=%2FqC2%2BlojVS23TQEu5ZMyzV%2FAiCw%3D",Yes,"charliqt 💖",0
47,"Samantha","twutoozz",https://www.tiktok.com/@twutoozz,"Oh gosh -",2-6-2020,28,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/e19d5f633700bbf1506fe8195450c649~c5_100x100.jpg?x-expires=1677060000&x-signature=9YqIZsyR3%2FU%2BvFmnmYOOBgNWZrQ%3D",Yes,"charliqt 💖",0
48,"charliqt 💖","styledamellio",https://www.tiktok.com/@styledamellio,"What about my name",17-6-2020,0,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/9a91f74ac182019bf34c0683e51e7e60~c5_100x100.jpg?x-expires=1677060000&x-signature=LOp9gxN0dCFjQH2IztmgHnSALX4%3D",Yes,"charliqt 💖",0
49,"itz_kado_official","kado_art",https://www.tiktok.com/@kado_art,"These are amazing",3-6-2020,2757,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1df3a57e8c6e2a7e0f92020c58cfd71e~c5_100x100.jpg?x-expires=1677060000&x-signature=RlyySon7PjfS04OmWF%2FUBGSywjI%3D",No,---,3
