Now,Tue Feb 28 2023 08:25:21 GMT+0000 (Greenwich Mean Time)
Post URL,https://www.tiktok.com/@iamsabine/video/7061379874484768046
Publisher Nickname,Sabine
Publisher @,iamsabine
Publisher URL,https://www.tiktok.com/@iamsabine
Publish Time,6-2-2022
Post Likes,#conservative
Post Shares,N/A
Description,"#trump #trump2024 #trumptrain #flutrucksklan #trumpsupporters #trump2022 #leftist #leftists #dem #voteblue #trumpcomedy #conservative #republicans"
Number of 1st level comments,1340
Number of 2nd level comments,378
"Total Comments (actual, in this list, rendered in the comment section; needs all comments to be loaded!)",1718
Total Comments (which TikTok tells you; it's too high most of the time when dealing with many comments OR way too low because TikTok limits the number of comments to prevent scraping),#republicans
Difference,NaN
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
25,"Joe Spinelli","joespiniple",https://www.tiktok.com/@joespiniple,"This isn’t even a joke anymore",6-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c8e6369c8f11387705f8d6c9e55868d4~c5_100x100.jpg?x-expires=1677657600&x-signature=UKkB6lb1EBj0qahp89GMgwXMzY0%3D",No,---,3
26,"Dtalkback","talkback74",https://www.tiktok.com/@talkback74,"Oh it’s real. It’s been real!!",6-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/261842f0bc294d5f0b327825f1b40f71~c5_100x100.jpg?x-expires=1677657600&x-signature=oLBpuMCaR%2BPX6sZtouKkQrrit3w%3D",Yes,"Joe Spinelli",0
27,"Sleepy Joe","i.am.sleepy.joe",https://www.tiktok.com/@i.am.sleepy.joe,"No",21-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/564768c8d18d92ce9efdeae14e244019~c5_100x100.jpg?x-expires=1677657600&x-signature=wFZW5PsWhgEzHqoZxaYueAIUrcg%3D",Yes,"Joe Spinelli",0
28,"jess","jazndrip",https://www.tiktok.com/@jazndrip,"yes",25-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b00958a843f5169d1eb95b7e6a069891~c5_100x100.jpg?x-expires=1677657600&x-signature=gm1Yz7cUQhpmLYc%2F2AcEv8Pc7x0%3D",Yes,"Joe Spinelli",0
29,"sandra santizo","sandrazantizo",https://www.tiktok.com/@sandrazantizo,"Lmao accurate af whenever someone says they support trump this is what I think of 😂",9-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/539e88cee54fdcb05727bbbd7b0ff9d3~c5_100x100.jpg?x-expires=1677657600&x-signature=lfT07lUAhpM1a3NKVh2J8iIACK8%3D",No,---,3
30,"Oda","o_d_a__",https://www.tiktok.com/@o_d_a__,"No like there’s actually nothing wrong with his sentence, you’re just have a hard time understanding I guess?",14-2-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ba7b5165a0b0dd00d4abe4cf5f3b7b89~c5_100x100.jpg?x-expires=1677657600&x-signature=a%2BvoJdYrs6vMyOkcXcoy9LeIhaY%3D",Yes,"sandra santizo",0
31,"Byrd","byrd_gang",https://www.tiktok.com/@byrd_gang,"it's to hard for them to understand because they have tunnel vision",14-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f6c786a5eeab66bf752dd36e993c6ac~c5_100x100.jpg?x-expires=1677657600&x-signature=ZnepQrw7IOCEUmsn8LHpGqpJ6uE%3D",Yes,"sandra santizo",0
32,"Gerber life","urmomjegear",https://www.tiktok.com/@urmomjegear,"We picked him Bc the was the better choice out of the two , nobody likes Biden either",14-2-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/01252758a91600cd46805663b7d64202~c5_100x100.jpg?x-expires=1677657600&x-signature=eT6K1CParSUx7zVihWOBTSfyvaY%3D",Yes,"sandra santizo",0
33,"HailCaesar","itsmehailcaesar",https://www.tiktok.com/@itsmehailcaesar,"This is basically a Texas tourism commercial",6-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3c5edcc776abe862acdac255ab72e9d3~c5_100x100.jpg?x-expires=1677657600&x-signature=ltt1Od6dJWJwl0CONZy6BRppLfU%3D",No,---,3
34,"IamTheBurgerMeister","iamtheburgermeister",https://www.tiktok.com/@iamtheburgermeister,"Texas, Oklahoma, Fla, the list goes on. They're grasping at straws trying to reverse progress. Scared of losing their white privilege. Dinosaur's",6-2-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/89b542ca0f88ee64abd795fe0253378c~c5_100x100.jpg?x-expires=1677657600&x-signature=uGVtZm%2BX9tCvMBX6mdZa%2F91OX%2Bs%3D",Yes,"HailCaesar",0
35,"A_Sparks","a_sparks3",https://www.tiktok.com/@a_sparks3,"Texastan.",6-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e63f85c6c33b77aba33dfca3d7e1edc2~c5_100x100.jpg?x-expires=1677657600&x-signature=l96uxV6qKWXt4IGI7Q9cFhb4mb4%3D",Yes,"HailCaesar",0
36,"Chase","adorablychase",https://www.tiktok.com/@adorablychase,"😂😂😂 Have you ever been to Texas or you just making assumptions?",7-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5d927e0948637f18e7ff7f4290d873ca~c5_100x100.jpg?x-expires=1677657600&x-signature=BtSwxiXO%2F6Xxv9PIhfqTogwXi2c%3D",Yes,"HailCaesar",0
37,"zzandbug","zzandbug",https://www.tiktok.com/@zzandbug,"Omg it would be hilarious if it were not so close to absolute horrifying reality.",6-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3e356626e2e03cda5b978fc7dfb26dd3~c5_100x100.jpg?x-expires=1677657600&x-signature=iwVoF4cu4LJsLyfPewaewnLtubA%3D",No,---,3
38,"Milky.fcx","milky.fcx",https://www.tiktok.com/@milky.fcx,"I do.",7-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/02a56e532273a8832970540171650859~c5_100x100.jpg?x-expires=1677657600&x-signature=NfaPlbP1KdxPxv1Uey6ke4BGNAI%3D",Yes,"zzandbug",0
39,"Agreetewdisagree","agreetewdisagree",https://www.tiktok.com/@agreetewdisagree,"I don’t dislike mr Trump at all. I dislike Biden more believe me. I’m just stating a facts.",7-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7193bca378d43d0086388805b089bc7~c5_100x100.jpg?x-expires=1677657600&x-signature=GS%2FTk9FrZ9gvW3SFBNbplNDoeaA%3D",Yes,"zzandbug",0
40,"Agreetewdisagree","agreetewdisagree",https://www.tiktok.com/@agreetewdisagree,"Search The Central Park 5/ trump! There’s documentaries about it.",7-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7193bca378d43d0086388805b089bc7~c5_100x100.jpg?x-expires=1677657600&x-signature=GS%2FTk9FrZ9gvW3SFBNbplNDoeaA%3D",Yes,"zzandbug",0
41,"yes","registeredhoneysniffer87",https://www.tiktok.com/@registeredhoneysniffer87,"YEEZY2024",10-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/81b82a8f3a125bb8d24546cc6baa95c0~c5_100x100.jpg?x-expires=1677657600&x-signature=vZtqE7bpcg0j0c%2FdRXVsDO%2Fmw0U%3D",No,---,3
42,"Yesenia Valadez","getthecookies15",https://www.tiktok.com/@getthecookies15,"no",14-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0fd6509fd9773a80b39d677978593c9~c5_100x100.jpg?x-expires=1677657600&x-signature=I17j3kEIuCoV4NY0wy2SMdKjFvc%3D",Yes,"yes",0
43,"yes","registeredhoneysniffer87",https://www.tiktok.com/@registeredhoneysniffer87,"yea",14-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/81b82a8f3a125bb8d24546cc6baa95c0~c5_100x100.jpg?x-expires=1677657600&x-signature=vZtqE7bpcg0j0c%2FdRXVsDO%2Fmw0U%3D",Yes,"yes",0
44,"The Service Sandy","theservicesandy",https://www.tiktok.com/@theservicesandy,"He’s literally acting like a high schooler on social media rn and you want that man to be president???",16-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6edabaa865b1cb146071353583616ade~c5_100x100.jpg?x-expires=1677657600&x-signature=ngzMLJ2qrKUQ2cFC1jOXn5x%2Fz0M%3D",Yes,"yes",0
45,"soucynb1","soucynb1",https://www.tiktok.com/@soucynb1,"seen this a while ago and now they are actually burning books, scary😳😳😳😳",6-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d652185d94eb08fa2e4d99385eb3ba2f~c5_100x100.jpg?x-expires=1677657600&x-signature=%2BLReOvrGJ1ca%2BOgNxOAI5wkZPZ4%3D",No,---,3
46,"idc","idontcare.920",https://www.tiktok.com/@idontcare.920,"that's like saying it's ok for old people to be racist because they grew up in a different time. it literally doesn't matter, it's still wrong.",7-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bf817ee8caf2337cb81110783406bacf~c5_100x100.jpg?x-expires=1677657600&x-signature=TanWXgyZ0Agpn7S3e5ibFSAeBWU%3D",Yes,"soucynb1",0
47,"idc","idontcare.920",https://www.tiktok.com/@idontcare.920,"difference between what? and there's so many things taught that aren't historically accurate so y'all only care when it comes to slurs?",7-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bf817ee8caf2337cb81110783406bacf~c5_100x100.jpg?x-expires=1677657600&x-signature=TanWXgyZ0Agpn7S3e5ibFSAeBWU%3D",Yes,"soucynb1",0
48,"idc","idontcare.920",https://www.tiktok.com/@idontcare.920,"lol no, banning books with slurs that are offensive to a whole group of people is completely different then banning books that ""go against your belief",7-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bf817ee8caf2337cb81110783406bacf~c5_100x100.jpg?x-expires=1677657600&x-signature=TanWXgyZ0Agpn7S3e5ibFSAeBWU%3D",Yes,"soucynb1",0
49,"Dave","djzfinds",https://www.tiktok.com/@djzfinds,"The book burning part hits",6-2-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/11586d972b9d358901712b2f2ef9a2b9~c5_100x100.jpg?x-expires=1677657600&x-signature=0QA82hj3IQWS5RfyZDcRYwsT4Ws%3D",No,---,3
50,"G","user125601256",https://www.tiktok.com/@user125601256,"It’s funny that there have been dozens of books being banned recently in public schools. Must be because trump is president right",13-2-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f299bc447a422cafbc356882b3c62100~c5_100x100.jpg?x-expires=1677657600&x-signature=Yv8%2FjRWzNBYSYv59MYUlGIO5FX0%3D",Yes,"Dave",0
