Now,Tue Feb 21 2023 11:51:12 GMT+0000 (Greenwich Mean Time)
Post URL,https://www.tiktok.com/@iamsam713/video/6870289794426031365
Publisher Nickname,Sam
Publisher @,iamsam713
Publisher URL,https://www.tiktok.com/@iamsam713
Publish Time,9-9-2020
Post Likes,#trumptrain
Post Shares,N/A
Description,"Reply to @christianramirez5237 Here’s why I support Trump in 60 seconds #fyp #foryoupage #foryou #xyzbca #trump2020 #trumptrain #latinosfortrump"
Number of 1st level comments,732
Number of 2nd level comments,46
"Total Comments (actual, in this list, rendered in the comment section; needs all comments to be loaded!)",778
Total Comments (which TikTok tells you; it's too high most of the time when dealing with many comments OR way too low because TikTok limits the number of comments to prevent scraping),#latinosfortrump
Difference,NaN
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
48,"efrain 4343","efrain4343",https://www.tiktok.com/@efrain4343,"94% survival rate",5-10-2020,,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1653022177164293~c5_100x100.jpg?x-expires=1677063600&x-signature=sbBrUsOQIffShybiRN9camhWC2o%3D",Yes,"claudia",0
49,"Andrianna Salgado","andrianna92",https://www.tiktok.com/@andrianna92,"200,00",25-9-2020,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7f412e88c7484a4ac51fb4ecf8661aee~c5_100x100.jpg?x-expires=1677063600&x-signature=urCzI2fp4OlHWQnb6TQyyCxOQgk%3D",Yes,"claudia",0
50,"Dev","colove12222",https://www.tiktok.com/@colove12222,"July? Are you kidding 😂 the country closed in April. He stopped travel from China in January. He had press conferences daily. He had ventilators",6-10-2020,,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1661867144243206~c5_100x100.jpg?x-expires=1677063600&x-signature=hFMrubcdID2yUcqAIj0lSIJHRYE%3D",Yes,"claudia",0
51,"5⭐️🅱️","yrrfavvaries_",https://www.tiktok.com/@yrrfavvaries_,"I’ve been to rallies, they are selling trump merch as mask. People wear mask these people love making up stories to fit their political agendas",23-9-2020,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a32c0403d679fd46631f0ce12400c26a~c5_100x100.jpg?x-expires=1677063600&x-signature=fdDewrvp2qsshYqqG2BS%2F3PKDkU%3D",Yes,"claudia",0
52,"Tik Toker","rattiethefattie05",https://www.tiktok.com/@rattiethefattie05,"period queen you tell em",21-9-2020,,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/b83a91609ef2b2e89c984ebea9e2ddc1~c5_100x100.jpg?x-expires=1677063600&x-signature=M4rqZbaytT3xDM8R01VdsPDFztM%3D",Yes,"claudia",0
53,"Dusty 😮‍💨","ddustinnok",https://www.tiktok.com/@ddustinnok,"not his fault whatsoever, lol.",13-9-2020,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9f42707d166475cfb16752f84cc320d1~c5_100x100.jpg?x-expires=1677063600&x-signature=xsg4c89E8V%2FzjJKe3iPFY%2BS4vUw%3D",Yes,"claudia",0
54,"𝘢𝘭𝘺𝘹𝘶𝘴 ☹","alyxusroberts",https://www.tiktok.com/@alyxusroberts,"it’s a GLOBAL pandemic that just isn’t in the united states, so you’re telling me because of other people’s actions and state mandates it’s his fault?",13-9-2020,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a0d7c6d68a5b347b2d4b17b875629b3~c5_100x100.jpg?x-expires=1677063600&x-signature=oKCL3XUL9wLjeHtevMLQmcyApYs%3D",Yes,"claudia",0
55,"𝘢𝘭𝘺𝘹𝘶𝘴 ☹","alyxusroberts",https://www.tiktok.com/@alyxusroberts,"then elect new governors bc their in charger of their states, and if they fail to do anything it’s trumps fault? lol cmon now",13-9-2020,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a0d7c6d68a5b347b2d4b17b875629b3~c5_100x100.jpg?x-expires=1677063600&x-signature=oKCL3XUL9wLjeHtevMLQmcyApYs%3D",Yes,"claudia",0
56,"claudia","claudiaaherr",https://www.tiktok.com/@claudiaaherr,"Yes because everyone acknowledge it’s threat and had it under control. As soon as Ebola began , Obama sent trained and educated Americans to the -",13-9-2020,,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/104edaebd131bab397b4bb3a107fee2c~c5_100x100.jpg?x-expires=1677063600&x-signature=aMKB5k%2FNoULxGHpwIgDKCoXAToY%3D",Yes,"claudia",0
57,"Sammie🧎🏽‍♀️","samm.m28",https://www.tiktok.com/@samm.m28,"Yes it’s his fault because he thought this was a game and look at all the lives that were lost now",5-10-2020,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4dc3fd17a6412f5785b275576a302943~c5_100x100.jpg?x-expires=1677063600&x-signature=wt%2Bzn9hEo89ExMkkzz0MIDf6bZ0%3D",Yes,"claudia",0
